timestamp,underlying,expiry,option_type,strike,bid,ask,delta,gamma,iv,vanna,charm,open_interest,volume
2022-08-25,SPY,2022-09-29,put,635.0,1.1378586635265415,1.184301874282727,-0.5204404407565327,0.011131281495945045,0.1837674311717588,0.23450754044094022,-0.5887803855313406,10013.0,2170.0
2022-08-25,SPY,2022-09-29,put,640.0,1.4318586635265413,1.4903018742827268,-0.5749875022830571,0.010948431267015087,0.1837674311717588,0.5245648440307626,-0.8607374090661795,13962.0,2196.0
2022-08-25,SPY,2022-09-29,put,650.0,2.0198586635265414,2.102301874282727,-0.6777945003421288,0.010019801719268296,0.1837674311717588,1.0117856554107638,-1.297227387175921,19159.0,1234.0
2022-08-26,SPY,2022-09-30,call,610.0,1.9036285289408699,1.9813276525711097,0.7446572509123554,0.008999875772779945,0.18329701079474672,-1.053623380375534,0.7126269613270526,19154.0,1055.0
2022-08-26,SPY,2022-09-30,call,620.0,1.3156285289408698,1.3693276525711096,0.644790174522659,0.010429234065316269,0.18329701079474672,-0.6389761484258671,0.2695679644210246,9768.0,2943.0
2022-08-26,SPY,2022-09-30,call,625.0,1.02162852894087,1.0633276525711097,0.5908692604199487,0.010882348947384258,0.18329701079474672,-0.36676640105404806,-0.005421490942435343,22240.0,1170.0
2022-08-26,SPY,2022-09-30,call,635.0,1.1343714710591302,1.1806723474288905,0.48011086760191113,0.011159577889612088,0.18329701079474672,0.23180134698796026,-0.5865785880920591,15014.0,330.0
2022-08-26,SPY,2022-09-30,call,640.0,1.42837147105913,1.4866723474288903,0.42541615422439605,0.010977626763699677,0.18329701079474672,0.5234993545945432,-0.8594210983204599,2625.0,3839.0
2022-08-26,SPY,2022-09-30,call,650.0,2.01637147105913,2.0986723474288906,0.3223241209095842,0.010046102657496659,0.18329701079474672,1.0136048743630057,-1.2973755217097769,18198.0,1888.0
2022-08-26,SPY,2022-09-30,put,610.0,1.9036285289408699,1.9813276525711097,-0.25534274908764465,0.008999875772779945,0.18329701079474672,-1.053623380375534,0.7126269613270526,15876.0,1907.0
2022-08-26,SPY,2022-09-30,put,620.0,1.3156285289408698,1.3693276525711096,-0.35520982547734103,0.010429234065316269,0.18329701079474672,-0.6389761484258671,0.2695679644210246,7509.0,2162.0
2022-08-26,SPY,2022-09-30,put,625.0,1.02162852894087,1.0633276525711097,-0.4091307395800513,0.010882348947384258,0.18329701079474672,-0.36676640105404806,-0.005421490942435343,8346.0,4077.0
2022-08-26,SPY,2022-09-30,put,635.0,1.1343714710591302,1.1806723474288905,-0.5198891323980889,0.011159577889612088,0.18329701079474672,0.23180134698796026,-0.5865785880920591,10762.0,1610.0
2022-08-26,SPY,2022-09-30,put,640.0,1.42837147105913,1.4866723474288903,-0.574583845775604,0.010977626763699677,0.18329701079474672,0.5234993545945432,-0.8594210983204599,13774.0,3792.0
2022-08-26,SPY,2022-09-30,put,650.0,2.01637147105913,2.0986723474288906,-0.6776758790904158,0.010046102657496659,0.18329701079474672,1.0136048743630057,-1.2973755217097769,7422.0,4698.0
2022-08-27,SPY,2022-10-01,call,610.0,1.8912733061729607,1.968468134996347,0.7432561828476685,0.009051858674306402,0.18282638704257856,-1.0519376470164006,0.7068329155452727,12017.0,3307.0
2022-08-27,SPY,2022-10-01,call,620.0,1.3032733061729609,1.3564681349963472,0.6428925225997029,0.010479229897560947,0.18282638704257856,-0.6317329448144194,0.25957405597298855,23965.0,2164.0
2022-08-27,SPY,2022-10-01,call,625.0,1.0092733061729608,1.0504681349963472,0.5887481687499382,0.010927535277851435,0.18282638704257856,-0.35686756079382265,-0.01711683022741326,5635.0,3741.0
2022-08-27,SPY,2022-10-01,call,635.0,1.146726693827039,1.1935318650036528,0.4776506538546064,0.01118838291681226,0.18282638704257856,0.2454588501597318,-0.5998495443293741,960.0,2294.0
2022-08-27,SPY,2022-10-01,call,640.0,1.440726693827039,1.4995318650036529,0.4228578378589509,0.010995813923209388,0.18282638704257856,0.5378638188593817,-0.872304981807152,24515.0,2077.0
2022-08-27,SPY,2022-10-01,call,650.0,2.028726693827039,2.111531865003653,0.31973357751774767,0.010041504848119486,0.18282638704257856,1.026663137174543,-1.3070766163963154,17355.0,2631.0
2022-08-27,SPY,2022-10-01,put,610.0,1.8912733061729607,1.968468134996347,-0.2567438171523315,0.009051858674306402,0.18282638704257856,-1.0519376470164006,0.7068329155452727,5995.0,1595.0
2022-08-27,SPY,2022-10-01,put,620.0,1.3032733061729609,1.3564681349963472,-0.35710747740029714,0.010479229897560947,0.18282638704257856,-0.6317329448144194,0.25957405597298855,13469.0,530.0
2022-08-27,SPY,2022-10-01,put,625.0,1.0092733061729608,1.0504681349963472,-0.4112518312500618,0.010927535277851435,0.18282638704257856,-0.35686756079382265,-0.01711683022741326,10840.0,2080.0
2022-08-27,SPY,2022-10-01,put,635.0,1.146726693827039,1.1935318650036528,-0.5223493461453936,0.01118838291681226,0.18282638704257856,0.2454588501597318,-0.5998495443293741,21004.0,628.0
2022-08-27,SPY,2022-10-01,put,640.0,1.440726693827039,1.4995318650036529,-0.5771421621410491,0.010995813923209388,0.18282638704257856,0.5378638188593817,-0.872304981807152,21193.0,2058.0
2022-08-27,SPY,2022-10-01,put,650.0,2.028726693827039,2.111531865003653,-0.6802664224822523,0.010041504848119486,0.18282638704257856,1.026663137174543,-1.3070766163963154,16562.0,2789.0
2022-08-28,SPY,2022-10-02,call,610.0,1.8836814207331096,1.9605663766813997,0.7425804537424451,0.009089509056797795,0.1823555889455441,-1.0526460962808948,0.7037540591768682,8054.0,4654.0
2022-08-28,SPY,2022-10-02,call,620.0,1.2956814207331098,1.3485663766813998,0.6418335862360663,0.010519322952066479,0.1823555889455441,-0.6285083004883781,0.2537166777950809,6232.0,190.0
2022-08-28,SPY,2022-10-02,call,625.0,1.0016814207331097,1.0425663766813997,0.5875015602778207,0.010965818171532518,0.1823555889455441,-0.3515169264864995,-0.024258765829319014,18953.0,3111.0
2022-08-28,SPY,2022-10-02,call,635.0,1.1543185792668904,1.2014336233186,0.4760865933322299,0.011217016398425551,0.1823555889455441,0.2542941283547234,-0.6085090166981777,22351.0,2294.0
2022-08-28,SPY,2022-10-02,call,640.0,1.4483185792668904,1.5074336233186,0.4211812149943051,0.011017175628337168,0.1823555889455441,0.5476757464418719,-0.8809388476975866,1207.0,111.0
2022-08-28,SPY,2022-10-02,call,650.0,2.0363185792668905,2.1194336233186006,0.3179511615327226,0.010045853031511362,0.1823555889455441,1.0363745782003864,-1.3138651850771292,11284.0,1255.0
2022-08-28,SPY,2022-10-02,put,610.0,1.8836814207331096,1.9605663766813997,-0.2574195462575549,0.009089509056797795,0.1823555889455441,-1.0526460962808948,0.7037540591768682,23116.0,601.0
2022-08-28,SPY,2022-10-02,put,620.0,1.2956814207331098,1.3485663766813998,-0.35816641376393366,0.010519322952066479,0.1823555889455441,-0.6285083004883781,0.2537166777950809,22115.0,1091.0
2022-08-28,SPY,2022-10-02,put,625.0,1.0016814207331097,1.0425663766813997,-0.41249843972217926,0.010965818171532518,0.1823555889455441,-0.3515169264864995,-0.024258765829319014,3689.0,1380.0
2022-08-28,SPY,2022-10-02,put,635.0,1.1543185792668904,1.2014336233186,-0.5239134066677701,0.011217016398425551,0.1823555889455441,0.2542941283547234,-0.6085090166981777,4288.0,2012.0
2022-08-28,SPY,2022-10-02,put,640.0,1.4483185792668904,1.5074336233186,-0.578818785005695,0.011017175628337168,0.1823555889455441,0.5476757464418719,-0.8809388476975866,8797.0,2649.0
2022-08-28,SPY,2022-10-02,put,650.0,2.0363185792668905,2.1194336233186006,-0.6820488384672774,0.010045853031511362,0.1823555889455441,1.0363745782003864,-1.3138651850771292,13797.0,14.0
2022-08-29,SPY,2022-10-03,call,610.0,1.9157361591204771,1.9939294717376397,0.7480130797886636,0.009004014839767049,0.1818846455446877,-1.073606447795354,0.7235876892963372,3821.0,817.0
2022-08-29,SPY,2022-10-03,call,620.0,1.3277361591204773,1.3819294717376398,0.6478593683288452,0.010474268221170901,0.1818846455446877,-0.6596861477756784,0.28291834608638183,5512.0,476.0
2022-08-29,SPY,2022-10-03,call,625.0,1.0337361591204772,1.0759294717376398,0.5936474800027264,0.010944970465790545,0.1818846455446877,-0.3851922181977577,0.0071869326247997,8414.0,2752.0
2022-08-29,SPY,2022-10-03,call,635.0,1.1222638408795227,1.1680705282623602,0.4820972089322755,0.011245209394545815,0.1818846455446877,0.22177603045489014,-0.5782849238392417,8275.0,1652.0
2022-08-29,SPY,2022-10-03,call,640.0,1.416263840879523,1.4740705282623605,0.42694987203094126,0.011067303304597447,0.1818846455446877,0.5185700149068897,-0.8539426567556454,12163.0,2746.0
2022-08-29,SPY,2022-10-03,call,650.0,2.004263840879523,2.086070528262361,0.32296663402665715,0.010129144483817236,0.1818846455446877,1.0179207504295131,-1.2968287909073786,8809.0,1116.0
2022-08-29,SPY,2022-10-03,put,610.0,1.9157361591204771,1.9939294717376397,-0.2519869202113364,0.009004014839767049,0.1818846455446877,-1.073606447795354,0.7235876892963372,10707.0,130.0
2022-08-29,SPY,2022-10-03,put,620.0,1.3277361591204773,1.3819294717376398,-0.35214063167115484,0.010474268221170901,0.1818846455446877,-0.6596861477756784,0.28291834608638183,12720.0,4707.0
2022-08-29,SPY,2022-10-03,put,625.0,1.0337361591204772,1.0759294717376398,-0.4063525199972736,0.010944970465790545,0.1818846455446877,-0.3851922181977577,0.0071869326247997,10430.0,550.0
2022-08-29,SPY,2022-10-03,put,635.0,1.1222638408795227,1.1680705282623602,-0.5179027910677245,0.011245209394545815,0.1818846455446877,0.22177603045489014,-0.5782849238392417,17911.0,643.0
2022-08-29,SPY,2022-10-03,put,640.0,1.416263840879523,1.4740705282623605,-0.5730501279690587,0.011067303304597447,0.1818846455446877,0.5185700149068897,-0.8539426567556454,5486.0,741.0
2022-08-29,SPY,2022-10-03,put,650.0,2.004263840879523,2.086070528262361,-0.6770333659733428,0.010129144483817236,0.1818846455446877,1.0179207504295131,-1.2968287909073786,22184.0,4906.0
2022-08-30,SPY,2022-10-04,call,610.0,1.9130843401456257,1.9911694152536106,0.7481130349063383,0.009026151613343695,0.1814135858900166,-1.0769762762945916,0.7234351512950391,14585.0,3092.0
2022-08-30,SPY,2022-10-04,call,620.0,1.3250843401456256,1.3791694152536105,0.647697361468104,0.01050395708998132,0.1814135858900166,-0.6609140210069453,0.2815126841576615,16420.0,3055.0
2022-08-30,SPY,2022-10-04,call,625.0,1.0310843401456256,1.0731694152536104,0.5933345370086877,0.010976270948817469,0.1814135858900166,-0.38485287506885735,0.004921371613045021,13967.0,4933.0
2022-08-30,SPY,2022-10-04,call,635.0,1.1249156598543744,1.1708305847463896,0.48148408245947527,0.011274424861957464,0.1814135858900166,0.2253954416621827,-0.5820934577189321,18541.0,451.0
2022-08-30,SPY,2022-10-04,call,640.0,1.4189156598543744,1.4768305847463896,0.4262047275689095,0.011092934056866004,0.1814135858900166,0.523525155409049,-0.8581688469673746,10284.0,4872.0
2022-08-30,SPY,2022-10-04,call,650.0,2.006915659854374,2.0888305847463897,0.3220285037314595,0.010143945703159614,0.1814135858900166,1.0242149299216252,-1.300742983573619,10568.0,1028.0
2022-08-30,SPY,2022-10-04,put,610.0,1.9130843401456257,1.9911694152536106,-0.2518869650936617,0.009026151613343695,0.1814135858900166,-1.0769762762945916,0.7234351512950391,21817.0,3119.0
2022-08-30,SPY,2022-10-04,put,620.0,1.3250843401456256,1.3791694152536105,-0.35230263853189603,0.01050395708998132,0.1814135858900166,-0.6609140210069453,0.2815126841576615,14414.0,2106.0
2022-08-30,SPY,2022-10-04,put,625.0,1.0310843401456256,1.0731694152536104,-0.40666546299131234,0.010976270948817469,0.1814135858900166,-0.38485287506885735,0.004921371613045021,3809.0,1925.0
2022-08-30,SPY,2022-10-04,put,635.0,1.1249156598543744,1.1708305847463896,-0.5185159175405247,0.011274424861957464,0.1814135858900166,0.2253954416621827,-0.5820934577189321,11386.0,4656.0
2022-08-30,SPY,2022-10-04,put,640.0,1.4189156598543744,1.4768305847463896,-0.5737952724310905,0.011092934056866004,0.1814135858900166,0.523525155409049,-0.8581688469673746,8235.0,754.0
2022-08-30,SPY,2022-10-04,put,650.0,2.006915659854374,2.0888305847463897,-0.6779714962685405,0.010143945703159614,0.1814135858900166,1.0242149299216252,-1.300742983573619,11146.0,4985.0
2022-08-31,SPY,2022-10-05,call,610.0,1.913754994840235,1.991867443609224,0.7487246546978626,0.009037875272546755,0.18094243903870924,-1.0820295973269034,0.7251681443318173,12469.0,1901.0
2022-08-31,SPY,2022-10-05,call,620.0,1.325754994840235,1.379867443609224,0.6481296505889476,0.010526461250754661,0.18094243903870924,-0.6650298034997097,0.28302965605338976,16938.0,3247.0
2022-08-31,SPY,2022-10-05,call,625.0,1.0317549948402351,1.0738674436092241,0.5936418930852774,0.011002589981703313,0.18094243903870924,-0.38779392326999057,0.005883097171525772,8042.0,4839.0
2022-08-31,SPY,2022-10-05,call,635.0,1.1242450051597652,1.1701325563907758,0.48150661360377206,0.011303606517234947,0.18094243903870924,0.22553708255391472,-0.582634850563756,15149.0,297.0
2022-08-31,SPY,2022-10-05,call,640.0,1.4182450051597653,1.476132556390776,0.42608435688504215,0.011120981054498979,0.18094243903870924,0.525207421596324,-0.8593941513658703,10663.0,4615.0
2022-08-31,SPY,2022-10-05,call,650.0,2.006245005159765,2.088132556390776,0.3216608458114797,0.010165351028748852,0.18094243903870924,1.028137244211957,-1.3026338269382116,10319.0,2843.0
2022-08-31,SPY,2022-10-05,put,610.0,1.913754994840235,1.991867443609224,-0.25127534530213735,0.009037875272546755,0.18094243903870924,-1.0820295973269034,0.7251681443318173,15625.0,3524.0
2022-08-31,SPY,2022-10-05,put,620.0,1.325754994840235,1.379867443609224,-0.35187034941105244,0.010526461250754661,0.18094243903870924,-0.6650298034997097,0.28302965605338976,21910.0,754.0
2022-08-31,SPY,2022-10-05,put,625.0,1.0317549948402351,1.0738674436092241,-0.4063581069147226,0.011002589981703313,0.18094243903870924,-0.38779392326999057,0.005883097171525772,13305.0,2671.0
2022-08-31,SPY,2022-10-05,put,635.0,1.1242450051597652,1.1701325563907758,-0.518493386396228,0.011303606517234947,0.18094243903870924,0.22553708255391472,-0.582634850563756,4487.0,3370.0
2022-08-31,SPY,2022-10-05,put,640.0,1.4182450051597653,1.476132556390776,-0.5739156431149579,0.011120981054498979,0.18094243903870924,0.525207421596324,-0.8593941513658703,3659.0,2286.0
2022-08-31,SPY,2022-10-05,put,650.0,2.006245005159765,2.088132556390776,-0.6783391541885203,0.010165351028748852,0.18094243903870924,1.028137244211957,-1.3026338269382116,8792.0,783.0
2022-09-01,SPY,2022-10-06,call,610.0,1.946609628947567,2.0260630831903246,0.7542639553233177,0.008946533025260273,0.1804712340533227,-1.1028105117814184,0.7447937285926154,20700.0,1228.0
2022-09-01,SPY,2022-10-06,call,620.0,1.3586096289475669,1.414063083190325,0.6543183331477229,0.010476244548827769,0.1804712340533227,-0.6969227519028868,0.3127465123272761,6976.0,4273.0
2022-09-01,SPY,2022-10-06,call,625.0,1.0646096289475668,1.1080630831903249,0.5999736548366607,0.01097743594279808,0.1804712340533227,-0.4225768496480182,0.0381660831221138,22032.0,182.0
2022-09-01,SPY,2022-10-06,call,635.0,1.091390371052433,1.1359369168096751,0.48773173517287477,0.011329885857697092,0.1804712340533227,0.19143638087411535,-0.5511799993634247,7524.0,3547.0
2022-09-01,SPY,2022-10-06,call,640.0,1.3853903710524331,1.4419369168096752,0.43207191039595677,0.01117053044945303,0.1804712340533227,0.4944761626595522,-0.8311304980469452,19630.0,4996.0
2022-09-01,SPY,2022-10-06,call,650.0,1.9733903710524334,2.0539369168096755,0.3268847701268187,0.010250501851928363,0.1804712340533227,1.0083370256083937,-1.2845590129358764,14222.0,47.0
2022-09-01,SPY,2022-10-06,put,610.0,1.946609628947567,2.0260630831903246,-0.2457360446766823,0.008946533025260273,0.1804712340533227,-1.1028105117814184,0.7447937285926154,21941.0,813.0
2022-09-01,SPY,2022-10-06,put,620.0,1.3586096289475669,1.414063083190325,-0.3456816668522771,0.010476244548827769,0.1804712340533227,-0.6969227519028868,0.3127465123272761,3723.0,3373.0
2022-09-01,SPY,2022-10-06,put,625.0,1.0646096289475668,1.1080630831903249,-0.40002634516333935,0.01097743594279808,0.1804712340533227,-0.4225768496480182,0.0381660831221138,15412.0,309.0
2022-09-01,SPY,2022-10-06,put,635.0,1.091390371052433,1.1359369168096751,-0.5122682648271253,0.011329885857697092,0.1804712340533227,0.19143638087411535,-0.5511799993634247,4896.0,2953.0
2022-09-01,SPY,2022-10-06,put,640.0,1.3853903710524331,1.4419369168096752,-0.5679280896040433,0.01117053044945303,0.1804712340533227,0.4944761626595522,-0.8311304980469452,6979.0,3423.0
2022-09-01,SPY,2022-10-06,put,650.0,1.9733903710524334,2.0539369168096755,-0.6731152298731813,0.010250501851928363,0.1804712340533227,1.0083370256083937,-1.2845590129358764,10764.0,2944.0
2022-09-02,SPY,2022-10-07,call,610.0,1.9917145545568096,2.0730090261713734,0.7616015013189568,0.0088129656399987,0.18,-1.1283485401117512,0.7700757706191578,12293.0,1832.0
2022-09-02,SPY,2022-10-07,call,620.0,1.4037145545568095,1.461009026171373,0.6626616153479858,0.010393952922525604,0.18,-0.7387215010149193,0.35254547877993553,9086.0,3489.0
2022-09-02,SPY,2022-10-07,call,625.0,1.1097145545568092,1.1550090261713728,0.6085858534583022,0.01092798424380935,0.18,-0.46919922652157164,0.08206972857659305,13248.0,2975.0
2022-09-02,SPY,2022-10-07,call,635.0,1.0462854454431907,1.0889909738286272,0.49635205654050113,0.011350620668701837,0.18,0.1437977951126801,-0.5071291846433738,14770.0,1046.0
2022-09-02,SPY,2022-10-07,call,640.0,1.3402854454431907,1.3949909738286272,0.44043894431368413,0.011224352634805888,0.18,0.4505829970992466,-0.7909289277210247,22900.0,2820.0
2022-09-02,SPY,2022-10-07,call,650.0,1.9282854454431906,2.006990973828627,0.33432092933728785,0.010357561057945181,0.18,0.9783177326465995,-1.2578252695088523,18177.0,4410.0
2022-09-02,SPY,2022-10-07,put,610.0,1.9917145545568096,2.0730090261713734,-0.23839849868104324,0.0088129656399987,0.18,-1.1283485401117512,0.7700757706191578,23177.0,3337.0
2022-09-02,SPY,2022-10-07,put,620.0,1.4037145545568095,1.461009026171373,-0.33733838465201416,0.010393952922525604,0.18,-0.7387215010149193,0.35254547877993553,19848.0,2364.0
2022-09-02,SPY,2022-10-07,put,625.0,1.1097145545568092,1.1550090261713728,-0.3914141465416978,0.01092798424380935,0.18,-0.46919922652157164,0.08206972857659305,18654.0,1614.0
2022-09-02,SPY,2022-10-07,put,635.0,1.0462854454431907,1.0889909738286272,-0.5036479434594989,0.011350620668701837,0.18,0.1437977951126801,-0.5071291846433738,18025.0,438.0
2022-09-02,SPY,2022-10-07,put,640.0,1.3402854454431907,1.3949909738286272,-0.5595610556863159,0.011224352634805888,0.18,0.4505829970992466,-0.7909289277210247,22925.0,1230.0
2022-09-02,SPY,2022-10-07,put,650.0,1.9282854454431906,2.006990973828627,-0.6656790706627121,0.010357561057945181,0.18,0.9783177326465995,-1.2578252695088523,16688.0,65.0
2022-09-03,SPY,2022-10-08,call,610.0,1.994413841032327,2.0758184876050754,0.7614747129741242,0.008791872912491902,0.18047123405332266,-1.1247767722821371,0.7701577575441594,4568.0,4933.0
2022-09-03,SPY,2022-10-08,call,620.0,1.4064138410323275,1.4638184876050757,0.6627903576556033,0.010364524189984263,0.18047123405332266,-0.7371015516361964,0.3537763781690928,20967.0,1120.0
2022-09-03,SPY,2022-10-08,call,625.0,1.1124138410323274,1.1578184876050757,0.6088657076380009,0.01089646457172685,0.18047123405332266,-0.4691200171590921,0.08415553998245816,3966.0,4076.0
2022-09-03,SPY,2022-10-08,call,635.0,1.0435861589676725,1.0861815123949243,0.49693940651135576,0.011320298685412032,0.18047123405332266,0.1404921032679038,-0.5034045911041708,24762.0,851.0
2022-09-03,SPY,2022-10-08,call,640.0,1.3375861589676725,1.3921815123949244,0.44116479834652766,0.011197297073201959,0.18047123405332266,0.4458261365589816,-0.7866993658856932,16867.0,1425.0
2022-09-03,SPY,2022-10-08,call,650.0,1.9255861589676726,2.0041815123949247,0.33525554147874126,0.010341081400164183,0.18047123405332266,0.9719453637713863,-1.2537169103740422,18814.0,2097.0
2022-09-03,SPY,2022-10-08,put,610.0,1.994413841032327,2.0758184876050754,-0.23852528702587583,0.008791872912491902,0.18047123405332266,-1.1247767722821371,0.7701577575441594,3833.0,1628.0
2022-09-03,SPY,2022-10-08,put,620.0,1.4064138410323275,1.4638184876050757,-0.33720964234439665,0.010364524189984263,0.18047123405332266,-0.7371015516361964,0.3537763781690928,13834.0,3993.0
2022-09-03,SPY,2022-10-08,put,625.0,1.1124138410323274,1.1578184876050757,-0.39113429236199915,0.01089646457172685,0.18047123405332266,-0.4691200171590921,0.08415553998245816,1308.0,4788.0
2022-09-03,SPY,2022-10-08,put,635.0,1.0435861589676725,1.0861815123949243,-0.5030605934886443,0.011320298685412032,0.18047123405332266,0.1404921032679038,-0.5034045911041708,16520.0,4377.0
2022-09-03,SPY,2022-10-08,put,640.0,1.3375861589676725,1.3921815123949244,-0.5588352016534723,0.011197297073201959,0.18047123405332266,0.4458261365589816,-0.7866993658856932,23307.0,776.0
2022-09-03,SPY,2022-10-08,put,650.0,1.9255861589676726,2.0041815123949247,-0.6647444585212587,0.010341081400164183,0.18047123405332266,0.9719453637713863,-1.2537169103740422,3068.0,3885.0
2022-09-04,SPY,2022-10-09,call,610.0,2.006141824226396,2.0880251639907383,0.762693185811046,0.00874162301926651,0.18094243903870924,-1.1251772818657988,0.7748562566311133,5346.0,748.0
2022-09-04,SPY,2022-10-09,call,620.0,1.418141824226396,1.4760251639907387,0.664503860417393,0.010313784052970919,0.18094243903870924,-0.7428915462229643,0.36260703094097113,12138.0,4567.0
2022-09-04,SPY,2022-10-09,call,625.0,1.1241418242263959,1.1700251639907386,0.610811289989799,0.010849299044612869,0.18094243903870924,-0.4776728140763326,0.09481165975658556,20053.0,2594.0
2022-09-04,SPY,2022-10-09,call,635.0,1.031858175773604,1.0739748360092614,0.49925720886801706,0.011287561122405499,0.18094243903870924,0.12764207716528728,-0.4906695577121603,5554.0,1688.0
2022-09-04,SPY,2022-10-09,call,640.0,1.325858175773604,1.3799748360092614,0.4436026944557579,0.01117460278510107,0.18094243903870924,0.43190246226122464,-0.7740297176167948,17461.0,793.0
2022-09-04,SPY,2022-10-09,call,650.0,1.9138581757736042,1.9919748360092615,0.33777296463409856,0.010340947779976588,0.18094243903870924,0.9586019172116741,-1.243618499876688,13490.0,68.0
2022-09-04,SPY,2022-10-09,put,610.0,2.006141824226396,2.0880251639907383,-0.23730681418895405,0.00874162301926651,0.18094243903870924,-1.1251772818657988,0.7748562566311133,8667.0,1247.0
2022-09-04,SPY,2022-10-09,put,620.0,1.418141824226396,1.4760251639907387,-0.33549613958260704,0.010313784052970919,0.18094243903870924,-0.7428915462229643,0.36260703094097113,17282.0,4570.0
2022-09-04,SPY,2022-10-09,put,625.0,1.1241418242263959,1.1700251639907386,-0.38918871001020106,0.010849299044612869,0.18094243903870924,-0.4776728140763326,0.09481165975658556,4344.0,3988.0
2022-09-04,SPY,2022-10-09,put,635.0,1.031858175773604,1.0739748360092614,-0.500742791131983,0.011287561122405499,0.18094243903870924,0.12764207716528728,-0.4906695577121603,16673.0,4849.0
2022-09-04,SPY,2022-10-09,put,640.0,1.325858175773604,1.3799748360092614,-0.5563973055442422,0.01117460278510107,0.18094243903870924,0.43190246226122464,-0.7740297176167948,22858.0,512.0
2022-09-04,SPY,2022-10-09,put,650.0,1.9138581757736042,1.9919748360092615,-0.6622270353659014,0.010340947779976588,0.18094243903870924,0.9586019172116741,-1.243618499876688,18785.0,2964.0
2022-09-05,SPY,2022-10-10,call,610.0,2.025685476278201,2.1083665161262912,0.7650551832444032,0.008666439734817951,0.1814135858900166,-1.128824803683,0.7833871041844217,3536.0,1293.0
2022-09-05,SPY,2022-10-10,call,620.0,1.4376854762782016,1.4963665161262913,0.6675675500966236,0.010244510148813741,0.1814135858900166,-0.7548558253699886,0.37784478459211984,23232.0,2719.0
2022-09-05,SPY,2022-10-10,call,625.0,1.1436854762782016,1.1903665161262913,0.6141784058953839,0.010788278190153787,0.1814135858900166,-0.49346587314386503,0.11273955193237636,8990.0,1609.0
2022-09-05,SPY,2022-10-10,call,635.0,1.0123145237217985,1.0536334838737085,0.5030582171387861,0.011252006121704359,0.1814135858900166,0.10667616518003224,-0.470178834312883,21076.0,1424.0
2022-09-05,SPY,2022-10-10,call,640.0,1.3063145237217986,1.3596334838737085,0.4475119456003845,0.01115480587126442,0.1814135858900166,0.4101192860952611,-0.7540285822210696,4645.0,2873.0
2022-09-05,SPY,2022-10-10,call,650.0,1.8943145237217986,1.9716334838737086,0.3416592967974504,0.010353957132535483,0.1814135858900166,0.9391395512255856,-1.2281688869748133,24818.0,924.0
2022-09-05,SPY,2022-10-10,put,610.0,2.025685476278201,2.1083665161262912,-0.23494481675559675,0.008666439734817951,0.1814135858900166,-1.128824803683,0.7833871041844217,6978.0,2350.0
2022-09-05,SPY,2022-10-10,put,620.0,1.4376854762782016,1.4963665161262913,-0.3324324499033764,0.010244510148813741,0.1814135858900166,-0.7548558253699886,0.37784478459211984,5635.0,3257.0
2022-09-05,SPY,2022-10-10,put,625.0,1.1436854762782016,1.1903665161262913,-0.38582159410461614,0.010788278190153787,0.1814135858900166,-0.49346587314386503,0.11273955193237636,6937.0,649.0
2022-09-05,SPY,2022-10-10,put,635.0,1.0123145237217985,1.0536334838737085,-0.49694178286121393,0.011252006121704359,0.1814135858900166,0.10667616518003224,-0.470178834312883,7122.0,4653.0
2022-09-05,SPY,2022-10-10,put,640.0,1.3063145237217986,1.3596334838737085,-0.5524880543996156,0.01115480587126442,0.1814135858900166,0.4101192860952611,-0.7540285822210696,23424.0,2533.0
2022-09-05,SPY,2022-10-10,put,650.0,1.8943145237217986,1.9716334838737086,-0.6583407032025497,0.010353957132535483,0.1814135858900166,0.9391395512255856,-1.2281688869748133,10491.0,4099.0
2022-09-06,SPY,2022-10-11,call,610.0,2.0599857239232895,2.1440667738793424,0.7695409196677868,0.008543977611945185,0.1818846455446877,-1.138188853288144,0.7988004227626881,5501.0,3272.0
2022-09-06,SPY,2022-10-11,call,620.0,1.4719857239232896,1.532066773879342,0.6731518322825821,0.010139339625611324,0.1818846455446877,-0.778105099303194,0.4048924015373979,17257.0,3552.0
2022-09-06,SPY,2022-10-11,call,625.0,1.1779857239232896,1.226066773879342,0.620206557970937,0.010699891179152935,0.1818846455446877,-0.5226340809282841,0.14419083423713863,6074.0,3583.0
2022-09-06,SPY,2022-10-11,call,635.0,0.9780142760767107,1.017933226120658,0.5096513899412363,0.011209549125822092,0.1818846455446877,0.0704481248143089,-0.43502890504073116,15610.0,4376.0
2022-09-06,SPY,2022-10-11,call,640.0,1.2720142760767108,1.323933226120658,0.4541990089031922,0.011138854191795822,0.1818846455446877,0.3734262743080735,-0.7200507131742981,5020.0,3071.0
2022-09-06,SPY,2022-10-11,call,650.0,1.8600142760767107,1.9359332261206579,0.34814496556452745,0.010390361285255606,0.1818846455446877,0.9078264551657907,-1.2022882364431426,20877.0,1398.0
2022-09-06,SPY,2022-10-11,put,610.0,2.0599857239232895,2.1440667738793424,-0.23045908033221318,0.008543977611945185,0.1818846455446877,-1.138188853288144,0.7988004227626881,18799.0,506.0
2022-09-06,SPY,2022-10-11,put,620.0,1.4719857239232896,1.532066773879342,-0.32684816771741787,0.010139339625611324,0.1818846455446877,-0.778105099303194,0.4048924015373979,18178.0,3035.0
